mag_id,n_chars,p,i,max_pos,max_pos_group,stop,stem_porter,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_negative,nrc_positive,nrc_sadness,nrc_surprise,nrc_trust,nrc_sentiment
0,7942,0.7539939976353929,14667.128801217244,NNNNJJNNVBNJJJJJJJJJJVBNVBNVBNVBNNNNNNNNSJJJJNNNNNNNNJJVBDVBDVBDNNNNNNVBVBVBVBNVBNVBNNNPNNPVBNNPNNPNNPNNNNNNVBGNNNNNNNNJJNNNNPNNPNNPNNNNNNNNNNNNNNNNJJJJJJJJNNJJNNNNPNNNNNNNNNNNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNNNVBGNNSNNSNNNNNNNNNNNNVBDNNNNNNNNNNNNNNPNNPNNPNNPNNPNNPNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNPNNNNNNNNNNNNNNNNNNJJNNPNNPNNPNNPNNPNNPNNPNNPNNNNNNNNNNNNNNNNNNNNNNNNNNJJNNNNNNNNNNNNPNNPNNPNNPNNPNNPNNPJJVBNNNVBGNNNNJJVBNNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPJJJJNNJJVBVBJJNNPNNNNJJNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPVBVBNNNNNNNNNNNNJJJJJJJJNNNNSNNJJJJJJNNNNPNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNVBDNNNNNNNNNNNNNNVBNNNNNNNNNNNVBNNVBGVBGVBVBVBJJJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJJJNNVBPNNNNNNNNNNNNNNNNNNJJNNNNNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNNNNNJJJJJJJJVBNNPVBVBVBDNNPNNPNNVBNVBNVBNVBNVBNVBNJJJJNNJJNNNNNNJJVBNNNVBPNNNNNNNNVBPVBPNNSNNNNNNNNNNPJJNNNNNNNNNNPNNNNNNNNNNVBGRBNNNNNNNNVBGNNPNNPNNPVBNJJNNNNJJVBDVBDVBDVBDVBDVBDNNPNNNNNNRBNNNNNNVBNNNNNNNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNNNPNNPJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNNNNNPJJJJNNVBGNNPNNPNNPJJJJJJJJJJNNNNPNNPNNPVBNNNNNNNNNNNNJJSJJSJJSVBVBDVBDVBDVBDVBDVBDVBDVBDVBDVBDVBDNNPNNNNVBPNNPNNPNNPNNPNNPNNNNNNPJJJJNNNNJJJJJJJJVBNNNVBJJJJNNNNNNNNNNNNNNJJJJNNJJJJNNNNNNNNNNJJVBNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNNNNNNNNNNNNNNNNNJJRJJJJJJJJNNNNPNNPNNNNNNNNVBJJJJVBNNNNNNNNNVBVBNNNNNNPNNPNNPNNPNNPNNPJJNNPNNPNNPJJRJJRJJRNNNNNNNNNNNNNNNNNNNNNNNNNNPJJJJNNVBGVBGJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJNNPNNJJNNPNNNNNNNNVBDJJNNNNNNPNNPNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNVBVBVBVBVBJJJJNNVBGVBGNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJJJJJNNNNNNJJJJJJJJNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNNNNNNNPNNPNNPNNPNNPNNPNNPNNNNNNJJJJJJNNNNNNNNPNNPVBJJJJJJJJJJJJJJJJJJJJJJJJVBNNJJNNJJJJVBGVBGVBGVBGNNVBDNNJJJJJJNNVBNNNNNNNNVBDVBDNNSNNSNNSNNJJJJNNNNNNNNNNNNJJJJVBNNVBNNNNNNNNNNNNNNVBNNNNNNNNNNVBNVBNNNVBNNNNNNNNVBGVBDVBDVBDVBDVBGNNPNNNNJJJJJJJJJJJJJJJJJJNNNNSNNNNNNNNNNNNNNPVBGNNNNPNNPNNPNNPNNNNNNNNNNNNNNVBGNNNNNNPNNPNNNNPNNNNPNNNNNNNNNNNNNNNNPNNVBGVBGNNPNNNNNNJJJJJJJJJJNNNNNNJJJJNNNNNNRBJJNNNNJJJJJJNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPNNPJJJJNNJJJJJJJJJJNNPNNNNJJNNNNNNNNJJJJNNNNNNNNNNNNNNNNNNPVBDVBNNNNNNNNNNJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJNNNNNNVBGVBVBJJNNNNSNNSNNSNNSJJJJJJJJJJJJJJJJNN,NNNNJJNNVBJJJJJJJJJJVBVBVBVBNNNNNNNNNNNNNNNNNNNNJJVBVBVBNNNNNNNNNNNNVBVBVBNNNNVBNNNNNNNNNNNNVBNNNNNNNNJJNNNNNNNNNNNNNNNNNNNNNNNNJJJJJJJJNNJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNVBNNNNNNNNNNNNNNNNVBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJNNNNNNNNNNNNNNNNNNNNNNNNJJVBNNVBNNNNVBVBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJJJNNJJVBVBJJNNNNNNJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNVBVBNNNNNNNNNNNNJJJJJJJJNNNNNNJJJJJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNVBNNNNNNNNNNNNNNVBNNNNNNNNNNVBNNVBVBVBVBVBJJJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJJJNNVBNNNNNNNNNNNNNNNNNNJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJJJJJJJVBNNVBVBVBNNNNNNVBVBVBVBVBVBJJJJNNJJNNNNNNJJVBNNVBNNNNNNNNVBVBNNNNNNNNNNNNJJNNNNNNNNNNNNNNNNNNNNVBRBNNNNNNNNVBNNNNNNVBJJNNNNJJVBVBVBVBVBVBNNNNNNNNRBNNNNNNVBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJJJNNVBNNNNNNJJJJJJJJJJNNNNNNNNVBVBVBVBVBVBNNJJJJJJVBVBVBVBVBVBVBVBVBVBVBVBNNNNNNVBNNNNNNNNNNNNNNNNJJJJNNNNJJJJJJJJVBNNVBJJJJNNNNNNNNNNNNNNJJJJNNJJJJNNNNNNNNNNJJVBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJJJJJJJJJNNVBVBNNNNNNNNVBJJJJVBNNNNNNNNVBVBNNNNNNNNNNNNNNNNJJNNNNNNJJJJJJNNNNNNNNNNNNNNNNNNNNNNNNNNJJJJNNVBVBJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJNNNNJJNNNNNNNNNNVBJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNVBVBVBVBVBJJJJNNVBVBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJJJJJNNNNNNJJJJJJJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJJJJJNNNNNNNNNNVBJJJJJJJJJJJJJJJJJJJJJJJJVBNNJJNNJJJJVBVBVBVBNNVBNNJJJJJJNNVBNNNNNNNNVBVBNNNNNNNNJJJJNNNNNNNNNNNNJJJJVBNNVBNNNNNNNNNNNNNNVBNNNNNNNNNNVBVBNNVBNNNNNNNNVBVBVBVBVBVBNNNNNNJJJJJJJJJJJJJJJJJJNNNNNNNNNNNNNNNNNNVBNNNNNNNNNNNNNNNNNNNNNNNNVBNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNVBVBNNNNNNNNJJJJJJJJJJNNNNNNJJJJNNNNNNRBJJNNNNJJJJJJNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNJJJJNNJJJJJJJJJJNNNNNNJJNNNNNNNNJJJJNNNNNNNNNNNNNNNNNNVBVBNNNNNNNNNNJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJJNNNNNNNNVBVBJJNNNNNNNNNNJJJJJJJJJJJJJJJJNN,21,abandonabusacademaccoladaccomplishaccreditaccuraccuraccuraccuraccusaccusaccusachievachievachievachievaddressadmiradmiradvancadvancaffectaffectafraidagreagreagreagreementambassadoramnestiapprovapprovapprovarmarmarmartartassistassociassociassociattackattackattackattackattorneyattorneyattorneyauditorausterauthorauthorauthorauthorawardawardbabibabibabibabibabibabibadbadbadbadbattlbeautibeautibeebeerbeerbirthbirthbirthdayblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblackblastblastblessbluebluebombbombboutboutboutbridebrokebrotherbrotherbrotherbruisbrutalbuckbutlerbutlerbutlerbutlerbutlerbutlercabinetcabinetcabinetcabinetcabinetcabinetcareercareercareercareercareercareercareercareercareercareercareercareercarolcasecasecasecasecasecasecasecasecashcautioucentercentercentercentercentercentercentercenterchairmanchairmanchairmanchairmanchairmanchairmanchairmanchairmanchairmanchairmanchampionchampionchampioncharitchariticharitichildchildchildhoodchurchchurchchurchchurchchurchchurchchurchclericcommitcommotcompletcomplianccompliancconcernconfincongresscongresscongresscongresscongresscongresscongresscongresscongresscongresscongresscongresscongresscongresscongresscongressconstitutconstitutcontemptcontentcontinucontinucoopercouncilcounselcounselorcouragcourtcourtcourtcourtcourtcourtcourtcourtcourtcourtcourtcourtcourtcourtcourtcourtcourtcourtcourtcreatcreatcrimecrimecrimecrimecrimecrimecruelcurscursdaftdamagdamagdancdangerdangerdangerdaredarkdaughterdaughterdaughterdaughterdaughterdaughterdealdealdeathdeathdeathdeathdeathdeathdeathdefeatdefenddefenddefensdefensdelegdelegdelegdelightdeliverideliveridemanddemanddeparturdependdespairdevastdevastdevelopdevelopdiediplomatdiplomatdirectordirectordirectordirectordirectordirectordirectordirectordirectordirectordirectordirectordirectordirectordisappointdisappointdisapprovdisapprovdiscrimindiscrimindiscrimindiscrimindiseasdiseasdiseasdiseasdismissdissiddoctordoctordondondondondondondondondondondondondondondondondoubtdoubtduresseduceduceffecteffectencouragendlessenjoyenrolentertainentertainentertainescapestablishestablishestablishestablishestablishestablishevilevilexaminexcelexchangexchangexchangexcitexcludexecutexpectexperiexperiexpertexpertisexplodexplodfactfacultifacultifacultifacultifatfatalfearfeefeelfeelfestivfightfightfightfightfightfightfinalfoefoodfoodfootbalforbidforcforcforcforcforgottenfortunfortunfoulfoundfoundfoundfoundfoundfoundfrankfreedomfriendfriendfullifussfussfussgainganggangganggarrisongenergenergenergenergenergenergenergenergenergiftglowgodgoodgoodgoodgoodgoodgoodgoodgoodgoodgoodgoodgoodgoodgoodgorgeougoverngoverngoverngoverngoverngoverngoverngoverngoverngoverngoverngoverngrandchildrengrandchildrengrandchildrengrandchildrengrandchildrengrantgreengreengreengreengreengreengreengreengreengrossguaranteguaranteguardguiltiguiltigunhanghappihappihappihappihappihappihappihappiharmharriharriharrihaunthavenhavenhavenhavenhavenhearhighesthighesthighesthirehithithithithithithithithithithitholidayhonorhonorhopehospithospithospithospithospithumanhumanhunterillegillegillillimportimportimportimportimprisonimprisonimprovinadequinappropriindependinfantinfluencinfluencinfluencinfluencinfluencinfluentiinjurinstructorinterestinteriorironjailjailjailjailjealoujerkjohnjohnjohnjohnjohnjohnjohnjohnjohnjoyjudiciarijudiciarijumpjusticjusticjusticjusticjusticjusticjusticjusticjusticjustickindkindkindkindlaborlaborlaborlaborlaborlargerlatelatelatelatelaughterlaunchlaunchlawyerlawyerleaderleaderleavlegallegallimitliquorliquorliquorliquorloseloselosslosslovelovelovelovelovelovelovelovelovelovelowerlowerlowerluckluckmanagmanagmarriagmarriagmarriagmarriagmarriagmarriagmatematemedalmedicmedicmessmissmissmodestmoneymoneymoneymoneymoneymoneymoneymoneymoneymoneymothermothermothermothermothermothermurdermurdermurdermusicmusicmusicnegroneighbornicotinnoblnotorietinursnursobscenoffendoffensofficofficoperaoperaoperoperoperoperoperopportunopportunopportunopportunoppressovatoverthrowpartakpastorpatientpatientpatronagpaypaypaypaypayperfectpertinpicketplanplanplightpneumoniapolicpolicpolicpolicpolicpolicpolicpolicpolicpolicpossesspossesspossesspoundpoundpowerpowerpowerpowerlesspraispreparpresentpresentpresentpresentpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpresidpriesthoodproblemproblemproctorproductproductproductproductproductproductprofanprofanprofanprofessionprofessionprofessionprofessorprofessorprofessorprogressprogressprovidpublicpublicpublicpublicpublicpublicpublicpublicpublicpublicpublicpublicpunchpunishquietrashrealrealreceivreceivreceivreceivrecreatrefusrejectrelevreliablreliablreportresignresignresignresignresignresignresignresourcresourcresourcrespectresponsresponsretirrevolutrobberromancrulerulesafesalarisavescarcscarescholarshipscholarshipscholarshipscholarshipseniorsentencsentencservsexsexshareshareshareshattershattersheltershootshootshootshootshootshopshotshotshotshotsingslaughterslavesmilespecialspecialspecialspecialspecialspecialspecialspecialspecialspeculspiritstarstarstarstarstarstarstarkstealsterlstonestonestonestonestorestorestorestorestrengthstrengthstructursucceedsuccesssuccesssuesunsetsuperstarsuperstitisurgerisweettackltackltaxtaxteacherteacherteacherthanksgivtheorithreatenthreatenthrifttitltitltitltoptoptoptoptoughtranquiltreetreetruetruetruthtruthturmoilugliundecidunderstanduneasiunequunfortununiquunitunitunitunitunitunituniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversuniversunknownunknownunrestunsuccessunsuccessunsuccessupsetupsetushervacatvacatvenerveteranveteranveteranviolatviolentviolentvisitorvotevotevotevotevotevulnerwaitwarwarnwastwatchwatchwatchwatchwatchdogwhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewhitewinnerwinnerwinnerwinwithdrawwithstandwittiwordwordwordwordwordyoungyoungyoungyoungyoungyoungyoungyoungyouth,240,361,121,267,323,450,709,323,145,549,259
