term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
pullman,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
promoters,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
pasted,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
rink,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
franklyn,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
jacques,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
scots,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
freudian,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
mixup,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
kgdl,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
jemison,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
aa,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
taurus,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
tube,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
turman,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
dailies,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
tyrone,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
tens,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
suited,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
cutty,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
vertical,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
bumpers,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
conned,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
bunker,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
baretta,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
vernee,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
bursting,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
catatonic,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
spills,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
spins,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
clouds,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
charlene,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
azie,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
capitoi,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
auctioned,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
allison,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
slappy,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
dearly,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
coolness,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
zuniga,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
birthright,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
stargard,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
dawn,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
cepeda,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
stole,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
trance,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
separatist,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
cigareite,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
breathe,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
talbot,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
sinful,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
chuckle,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
struthers,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
ales,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
shasta,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
centre,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
assume,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
dandruff,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
simpson,0.004645313828544412,-0.0003990812248707115,-0.0017169707948588105,-0.003623878238972487,-0.0025653289052482084,0.0028568698465155067,-0.0028804334326509693,-0.0026487410435943244,-0.0065789344093103675,6.877375178217253e-17
sit,0.0009899799245819396,0.0012547558508046396,0.0018276527793638852,0.000786732283675837,-0.00023776073135995141,-0.00055991390941351,0.0008045816066966577,0.0012065011211399041,0.0005743929125830257,-2.6723793674453568e-17
intends,-0.00036318253033597005,0.0018338454394157457,0.002114972008624352,-0.0008998712276020453,-0.002374848425690469,9.079716440473025e-05,-6.924256224905942e-05,0.0022722570975176773,0.0015362713664598979,-1.5168757012803163e-17
applied,-0.00036318253033597005,0.0018338454394157457,0.002114972008624352,-0.0008998712276020453,-0.002374848425690469,9.079716440473025e-05,-6.924256224905942e-05,0.0022722570975176773,0.0015362713664598979,-1.5168757012803163e-17
cee,-0.002010934454271499,-0.0010224836177957484,-0.0005358512460894503,0.001603124313175208,0.0015594686990464816,7.805049562979506e-05,-0.0001248597356603803,-0.0024925891245082743,0.0002982446279653831,-7.104180609857336e-18
generally,0.0017545114066154308,-0.001956060848090581,0.0015108757918303102,0.0009557808107103093,-0.00018155104192321567,0.00047834709691093447,-0.0011345852131702493,0.0026141104293569443,-0.0016570547215065687,6.253148284100604e-17
credited,0.0014142699883699038,-0.0001887667343665611,0.0007856906511486409,0.0016128145117357377,0.0029569750731283004,-0.001611595745168068,-0.0013658060605858653,0.001517025647508486,-6.999493883227883e-05,2.7259334965916098e-17
priesthood,0.0022644946286106034,0.0010412394716442681,0.0008306809799912218,-0.0018731716090813538,-0.0014125349954664038,0.0003476039655077475,-0.00042694486770690834,0.0011936645044967435,0.00466195808230862,-7.479659506935865e-18
advisor,0.0005524085044975631,-0.0004484931956170055,-0.0010351535810317852,0.0017698559367406732,0.000639445185900309,0.0033683942900138656,-0.0021327200285560237,0.0006355491939718575,-0.00019957005757103614,7.966360089876058e-17
versatile,0.0019360183439749573,-0.0011566324723559947,-2.6038252128179273e-05,0.001506641425027856,-0.0017383677092832326,-9.146065752096693e-06,-0.001069455079657918,0.0043418649030413856,0.0019594156857566866,8.02694818551524e-17
huge,0.0019360183439749573,-0.0011566324723559947,-2.6038252128179273e-05,0.001506641425027856,-0.0017383677092832326,-9.146065752096693e-06,-0.001069455079657918,0.0043418649030413856,0.0019594156857566866,8.02694818551524e-17
moore,-0.000416687360634041,-3.563739170291904e-05,-0.001859318563742045,0.00041002149000331076,0.0008892223630478402,0.0012869677454763685,0.0009949324744882838,-0.0006871683946610143,-0.0006670958730227136,-2.932823886887255e-19
temporary,-0.001788477059749374,-0.002153695874911262,-0.000826392418487889,-0.00013051686770131386,0.0002487867630847529,0.0017715265426149875,0.0020210297186282044,7.379830062758815e-05,0.0008521845503139358,-5.594673855950324e-18
figures,0.0033437546423638193,-0.0005810796028315148,0.0007506859487068933,-2.187437186144982e-05,0.0006893287787861981,0.0006523576118204459,-0.0005481180151747734,-0.0006934162437170407,-0.0028726083967236683,1.6410052815323196e-17
aided,0.0033437546423638193,-0.0005810796028315148,0.0007506859487068933,-2.187437186144982e-05,0.0006893287787861981,0.0006523576118204459,-0.0005481180151747734,-0.0006934162437170407,-0.0028726083967236683,1.6410052815323196e-17
neighbors,-0.0015495078551281472,-0.0023689673614116957,0.0001589396410156597,0.00023552983924181745,-0.0016061408812813448,-0.0014752293320318122,-0.00044133606385831107,8.145264548603435e-05,-0.0018627919700785552,2.747411596711534e-17
marking,-0.0018068905520856712,-0.0010320609740228264,-0.0003896417405939499,0.0007325566469529118,0.0007680624715253423,-0.0030562100602292063,-0.00061624788267038,-0.0007484599542165578,-0.0006622275908116402,1.7999945578400142e-18
headed,-0.0006773122130172238,-0.0019020445105121012,-0.00013972869472396777,0.00039225809583286534,-0.0002231473767446706,-0.0003308767965233527,0.0004702108257258987,-0.0016629546431944928,0.0017968028650770652,-7.790268613222083e-18
headlines,-0.0018114282172927722,-0.0017911419944986386,3.077657657707732e-05,0.0016637132115734326,-0.000998123877515316,-0.00010995884657803934,0.002230547969682296,0.0004081183269940167,-0.0009841378624918394,-8.82869850754168e-18
attractive,-0.0007067958718576445,-0.0015195070609369853,0.00043795908590970543,0.002078748284087242,-0.00045977201720098066,0.0003945571770082077,0.0005657327512980097,-0.0010138374404553248,-0.0007042009813051266,4.9537677994133994e-18
tennessee,-0.001643853306569888,0.0007133201551498803,0.00017996908145672796,0.0013446818898358193,0.0009333321800514587,0.000930432889510029,-2.5554226748828565e-05,-0.0014143067873216718,0.0005050155783831709,-1.6358836306814658e-17
jenkins,-0.001761715162765699,-0.0016741182439191757,0.0002126935170548777,0.0014548846323888971,-0.0010398361741365512,-0.002367158293128058,0.0006838799645306422,0.00012555040380067024,-0.0010627177128005381,4.588997739030762e-19
tradition,0.003063231840458075,0.00033746096728935147,0.0008217447076519582,0.0015900249868344742,0.0014379428814273688,-0.000526708340495786,0.0009393366655695214,-0.0006351221780797792,-0.0018149677580328572,-1.9650105710139513e-17
retirement,0.0020651432217688175,0.0016776710598323337,-0.0017714873267099837,0.001529328622223032,0.0012678976394292776,0.0012039271312775986,0.0013362059426298123,6.546441424037958e-05,-0.001523281392642593,-4.456391550104364e-18
open,-0.0015879892089142728,-0.0007428133011938684,0.0010824304819192082,0.0012163421222000572,-0.0017155513233802983,0.0006767888202696555,-0.00011879434506849366,-0.0007612329265280266,-0.0006282906930661293,4.372425665912623e-18
celebrating,-0.0017962082020531206,0.00030438186219596664,0.0001679912140787065,0.0004174192079516546,0.0017480306925342988,0.0021190485225538592,0.0019455966310866117,-0.001049996008850885,0.00010555364703088629,-4.3862092176558325e-17
museum,0.0034823931050279758,0.0030693467755007874,-0.0006006953817552838,0.004537069893460095,0.0015018433103547914,-0.0014325626185975786,0.0016660973265472407,0.00032318775149455724,-0.00036799490769438755,-2.860137084591172e-17
arrives,0.0034823931050279758,0.0030693467755007874,-0.0006006953817552838,0.004537069893460095,0.0015018433103547914,-0.0014325626185975786,0.0016660973265472407,0.00032318775149455724,-0.00036799490769438755,-2.860137084591172e-17
cola,0.0034823931050279758,0.0030693467755007874,-0.0006006953817552838,0.004537069893460095,0.0015018433103547914,-0.0014325626185975786,0.0016660973265472407,0.00032318775149455724,-0.00036799490769438755,-2.860137084591172e-17
moreover,0.0034823931050279758,0.0030693467755007874,-0.0006006953817552838,0.004537069893460095,0.0015018433103547914,-0.0014325626185975786,0.0016660973265472407,0.00032318775149455724,-0.00036799490769438755,-2.860137084591172e-17
mcgovern,0.0034823931050279758,0.0030693467755007874,-0.0006006953817552838,0.004537069893460095,0.0015018433103547914,-0.0014325626185975786,0.0016660973265472407,0.00032318775149455724,-0.00036799490769438755,-2.860137084591172e-17
consistent,0.0034823931050279758,0.0030693467755007874,-0.0006006953817552838,0.004537069893460095,0.0015018433103547914,-0.0014325626185975786,0.0016660973265472407,0.00032318775149455724,-0.00036799490769438755,-2.860137084591172e-17
mph,0.0034823931050279758,0.0030693467755007874,-0.0006006953817552838,0.004537069893460095,0.0015018433103547914,-0.0014325626185975786,0.0016660973265472407,0.00032318775149455724,-0.00036799490769438755,-2.860137084591172e-17
devices,0.0034823931050279758,0.0030693467755007874,-0.0006006953817552838,0.004537069893460095,0.0015018433103547914,-0.0014325626185975786,0.0016660973265472407,0.00032318775149455724,-0.00036799490769438755,-2.860137084591172e-17
haynes,0.0034823931050279758,0.0030693467755007874,-0.0006006953817552838,0.004537069893460095,0.0015018433103547914,-0.0014325626185975786,0.0016660973265472407,0.00032318775149455724,-0.00036799490769438755,-2.860137084591172e-17
pointed,0.001770816997080275,2.5425120545870474e-05,0.0003407969467074447,-0.0006356773565538336,0.0005574417859805473,0.0005768398888021402,0.00086156558922571,0.000863404262839758,0.0026935168866297383,-1.3211328430191715e-17
effect,-0.0010032975128304587,-0.0023469306280170742,0.0009255085094222529,-0.0002556488979585952,0.0021445820494044375,-0.0006482887696011384,0.0005745663925620138,0.0016423112003053067,-0.0007951470110872453,7.830674469757797e-18
dash,-0.0029577410831127323,-0.0012086469645778987,0.0003494828633988213,0.0007236365639961919,-0.0008679146647668051,-0.0001551241551696972,6.836176246494619e-05,-0.0002235458976069343,-0.0002571996245386197,4.257501081032034e-18
amsterdam,0.0018797529332038627,-0.0005381433584423645,0.0021375551040089275,-0.0016975806926249068,1.8313542408715493e-05,-1.5002180343661777e-05,0.00023897929849989077,0.0006163450141739495,0.0032515621682049855,-2.309234674592072e-17
demonstration,-0.002194201989764868,-0.0016418148367350629,-0.001069513385291714,0.0002903132769579399,0.00039827953946076585,0.0011771123769400782,-3.170104120069048e-05,-0.0009781220236088264,-0.0007281995533886847,1.8818338152866157e-17
hadn,-0.0013302439377022087,-0.0002830208609437869,0.0004423637840125124,-0.0018813318306032376,0.0003486074612477576,-0.002380482518758935,-0.0012176755494631905,0.0003674674799340457,-0.001733572679333241,1.945797133456815e-18
permanent,-0.0023989004545974086,-0.001547875846304573,-0.0018219275846730221,0.00012823893203078504,-0.0017711707356220208,-0.0007446453880999519,0.000528041573994785,0.0009126461103748157,0.0005151869451152878,2.4541362844548517e-17
finger,0.004228909675774117,-0.0008916657370286805,-0.0011515541151213015,-0.002002547157366875,-0.0016409328836089494,0.0007637542637950895,-0.0010910162074616555,0.0004425075360039,0.0027197230145133444,4.2144161491658974e-17
casino,0.004228909675774117,-0.0008916657370286805,-0.0011515541151213015,-0.002002547157366875,-0.0016409328836089494,0.0007637542637950895,-0.0010910162074616555,0.0004425075360039,0.0027197230145133444,4.2144161491658974e-17
halt,0.004228909675774117,-0.0008916657370286805,-0.0011515541151213015,-0.002002547157366875,-0.0016409328836089494,0.0007637542637950895,-0.0010910162074616555,0.0004425075360039,0.0027197230145133444,4.2144161491658974e-17
japanese,-0.002347189193089111,0.0013086343033134958,-0.0016475035852156843,-0.0004990634856067053,0.0008279902052115307,0.00029396316197693583,0.001754428502545006,0.0012241064595585347,-0.0006342663543389547,-2.3441458989163e-17
lamented,0.0019225896157896432,0.0031129639847843294,0.0017011719050418711,0.0024583875362388726,0.0008657674134327213,0.0005944876566184131,-0.0012004797573797177,0.0023898728525578654,0.000662543495213349,1.4200742529292e-17
goods,0.0019225896157896432,0.0031129639847843294,0.0017011719050418711,0.0024583875362388726,0.0008657674134327213,0.0005944876566184131,-0.0012004797573797177,0.0023898728525578654,0.000662543495213349,1.4200742529292e-17
agreed,-0.0006288961768702582,-0.0013785011175334388,-0.0003501660669602815,0.0004278811037623487,0.0017118526823163417,0.0015424373260651604,-0.00016053339095607015,0.001251490011015707,-0.0004886997867707312,3.403746188570369e-17
jesse,-0.0005102947707537437,0.0006926826360439809,0.0003607283948943143,0.0018582688702646873,-0.0005231515183425849,0.00022756673998724003,-0.0020383857040819314,-0.0004958120659320726,0.0008494312970777725,2.9336686459067194e-17
hiring,0.00024409397424498175,-0.0019488547389493625,0.0009527823502939139,-0.0002728885080322123,0.000995478556123171,0.00017239687046419707,0.0023183395486603467,1.4274218632398255e-05,-0.0021151679910100555,-2.7885805301221316e-17
concerned,0.001986564638141281,0.001150972059819936,-0.0006875596510296327,0.0030829094046968763,-0.00018611355996489453,0.0002903603782125293,-0.00038470651112776925,-0.0018318390423617769,-0.0009907791498946948,9.387999220056548e-18
understanding,0.00219057892156989,0.000983614499889342,-0.0007347623125294788,0.0022081379140550693,-0.00117715502978651,-0.0008690513431170174,0.001010297581318296,0.0008473087853434696,-0.002156577448439963,6.5384109634670355e-18
pat,0.00219057892156989,0.000983614499889342,-0.0007347623125294788,0.0022081379140550693,-0.00117715502978651,-0.0008690513431170174,0.001010297581318296,0.0008473087853434696,-0.002156577448439963,6.5384109634670355e-18
judges,0.00219057892156989,0.000983614499889342,-0.0007347623125294788,0.0022081379140550693,-0.00117715502978651,-0.0008690513431170174,0.001010297581318296,0.0008473087853434696,-0.002156577448439963,6.5384109634670355e-18
closer,0.00219057892156989,0.000983614499889342,-0.0007347623125294788,0.0022081379140550693,-0.00117715502978651,-0.0008690513431170174,0.001010297581318296,0.0008473087853434696,-0.002156577448439963,6.5384109634670355e-18
collins,0.0018257986131510581,0.0001874906541628692,0.0006906840197047845,0.0013140294432616832,0.000641311497014613,0.0014642619263724736,-0.0013315801956791916,0.0025524934275612562,-0.0007318592569787216,5.521612303584259e-17
superintendent,-0.000438266706906222,-0.0011805550714382416,-0.0016841740090823927,-0.0023218621938267585,0.002072042640301029,0.0011058580083905857,0.0008623733109225418,-7.264043281168426e-05,-0.00013677321110500717,-2.8407561429680516e-18
period,0.0019783156795411434,-0.00043446127383970674,-0.0002642136319950314,0.0004567372993111845,-0.0004862452822388523,0.0005295267452147008,0.00011882079102952527,-0.0002643200738391955,-0.0018954039717015813,1.5897517687350284e-17
embassy,-0.0014972758560197902,-0.00023022901334761648,0.0010984529177005579,6.0350947979826585e-05,-0.0008929864772693435,-0.0025833597127540337,0.0012076683261267854,0.0012855755962659103,-0.001333988544044121,-2.6287713813338046e-17
careers,0.0029384845183200174,8.267481703987124e-05,0.000796412704135345,0.0015088904868778537,0.0013898305224770073,-0.0012915643711129304,0.0018239149225423273,-0.00023693077687697082,0.001036863013621351,-3.8555067807799503e-17
horses,0.001121627322237282,0.003612198344505687,0.0019208837483296636,-0.00027400117284029325,-0.0005667793384272765,0.0008669099165238826,-0.0006743551604289137,0.00021500930582063778,-0.0009288706614161686,-2.7434212041524087e-17
deposit,0.0038603128835773253,0.00031526327319205094,-0.0010581854818881903,0.00011543016541024976,-0.0006572810914845646,-0.00078549565406876,0.0008634453198533888,0.0005191038249761763,0.004109424472182573,-6.1223029018122776e-18
emphasized,0.0038603128835773253,0.00031526327319205094,-0.0010581854818881903,0.00011543016541024976,-0.0006572810914845646,-0.00078549565406876,0.0008634453198533888,0.0005191038249761763,0.004109424472182573,-6.1223029018122776e-18
illness,0.0009028364578134568,-0.0011436690662260842,0.0018285915969280652,-0.0006230168803928872,0.002258799386969814,0.0001515882672076477,2.8311687470846103e-05,1.5501333656403863e-05,-0.001328537813388108,-9.360774192861937e-18
journalism,-0.0021130558437912725,-0.00048441749211724816,-0.0003904240312684605,-0.00024973112889477164,0.0010590013467935589,0.0016641432308085065,-0.0004233919877467602,-0.0016168293960918657,-0.0002781924893968581,2.4933960876886453e-19
cards,-0.001429149309156357,-0.001234840163656646,0.0008436191802844456,-0.0010115511458588008,-0.0014539744823312448,-1.282255645893292e-05,0.002298277922274354,0.0018252659279168028,0.00010184374677279416,-2.3139642353694163e-17
classes,0.0016195440702601912,0.001038555021758806,0.002800047449299578,0.001598978403361835,0.0017522292705544685,0.00017289013516559885,-0.0003497240739025031,0.0015267265599861193,0.00020778368258637632,-6.610015220923385e-18
prior,0.0016195440702601912,0.001038555021758806,0.002800047449299578,0.001598978403361835,0.0017522292705544685,0.00017289013516559885,-0.0003497240739025031,0.0015267265599861193,0.00020778368258637632,-6.610015220923385e-18
